ID_TRX;ID_Banco;ID_Marca_Tarjeta;ID_Categoria;Importe_Operacion;Moneda;Cantidad_Cuotas;Fecha_Operacion;Número de tarjeta;Modalidad;Fecha_Presentación_Cupón;Rubro_Establecimiento;Provincia_Consumidor;Provincia_Comercio;Observada_BCRA;Sexo;Ingresos_Usuario;Edad
1271;Patagonia;MasterCard;Platinum;99341;Pesos;3;7/11/2022;6,79693E+15;E Commerce;14/11/2022;Servicio técnico de artículos del hogar;Jujuy;Entre Ríos;0;Masculino;842811;51
1272;Hipotecario;MasterCard;Signature Black;23250;Pesos;1;16/10/2022;5,15097E+15;MODO;23/10/2022;Bicicleterías;Santa Fe;Río Negro;0;Femenino;338224;53
1273;Galicia;MasterCard;Platinum;804291;Pesos;6;7/6/2022;5,47573E+15;QR;10/6/2022;Local de perforación y tatuajes;La Rioja;Córdoba;0;Masculino;583085;35
1274;Macro;MasterCard;Platinum;349173;Pesos;1;18/7/2022;4,62465E+15;Mercado Pago;22/7/2022;Salones de estética;Tierra del Fuego;Jujuy;0;Femenino;663138;58
1275;Santander;MasterCard;Nacional;594942;Pesos;12;24/6/2022;6,12036E+15;Presencial;1/7/2022;Consultorios y Centros médicos;Buenos Aires;Chaco;0;Masculino;529325;46
1276;Credicoop;MasterCard;Internacional;369645;Dólares;1;11/2/2022;6,80944E+15;Venta Teléfonica;12/2/2022;Gimnasios / Centros de entrenamiento;Chaco;Chaco;1;Masculino;296140;51
1277;Supervielle;MasterCard;Gold;488880;Pesos;3;28/4/2022;6,07329E+15;Débito Automático;3/5/2022;Bares;Buenos Aires;Mendoza;0;Femenino;119759;43
1278;HSBC;MasterCard;Platinum;775772;Pesos;1;29/12/2022;6,61099E+15;E Commerce;1/1/2023;Cervecerías artesanales;Santa Fe;Río Negro;0;Femenino;709246;46
1279;Itaú;MasterCard;Signature Black;936511;Pesos;12;21/5/2022;4,28306E+15;MODO;25/5/2022;Casas de comidas;Salta;Santiago del Estero;0;Femenino;424172;44
1280;Columbia;MasterCard;Platinum;309424;Pesos;1;14/1/2022;6,89377E+15;QR;18/1/2022;Rotiserías;La Rioja;Neuquén;0;Masculino;835609;53
1281;BBVA;MasterCard;Platinum;762740;Pesos;6;12/2/2022;6,21132E+15;Mercado Pago;14/2/2022;Casas de comida por peso;Misiones;Chaco;0;Femenino;545717;54
1282;Comafi;MasterCard;Nacional;459876;Pesos;1;17/3/2022;4,87859E+15;Presencial;18/3/2022;Cafeterías;Misiones;Neuquén;0;Masculino;484068;36
1283;Patagonia;MasterCard;Internacional;889472;Pesos;1;24/2/2022;5,9133E+15;Venta Teléfonica;3/3/2022;Restaurantes;San Juan;Neuquén;0;Femenino;514539;53
1284;Hipotecario;MasterCard;Gold;804176;Pesos;12;6/3/2022;6,92673E+15;Débito Automático;10/3/2022;Hamburgueserías;Jujuy;San Juan;0;Masculino;713674;46
1285;Galicia;MasterCard;Platinum;878813;Pesos;3;23/11/2022;5,04727E+15;E Commerce;28/11/2022;Pizzerías;Chaco;San Luis;0;Femenino;554745;37
1286;Macro;MasterCard;Signature Black;689831;Pesos;1;11/4/2022;6,76647E+15;MODO;15/4/2022;Casas de empanadas;Catamarca;Jujuy;0;Masculino;702518;55
1287;Santander;MasterCard;Platinum;847360;Dólares;12;26/3/2022;6,42817E+15;QR;31/3/2022;Almacenes o Fiambrerías;Río Negro;Corrientes;1;Masculino;291558;51
1288;Credicoop;MasterCard;Platinum;708978;Pesos;1;8/4/2022;4,58176E+15;Mercado Pago;13/4/2022;Dietéticas o Tiendas naturistas;San Luis;Catamarca;0;Femenino;392513;37
1289;Supervielle;MasterCard;Nacional;752295;Pesos;1;29/5/2022;4,32657E+15;Presencial;3/6/2022;Verdulerías y Fruterías;Santa Fe;Mendoza;0;Femenino;893292;48
1290;HSBC;MasterCard;Internacional;531272;Pesos;6;17/1/2022;4,42557E+15;Venta Teléfonica;22/1/2022;Carnicerías;Santa Fe;San Juan;0;Femenino;616622;40
1291;Itaú;MasterCard;Gold;740339;Pesos;3;27/2/2022;6,28603E+15;Débito Automático;5/3/2022;Granjas o Pollerías;Buenos Aires;Chaco;0;Femenino;433576;47
1292;Columbia;MasterCard;Platinum;983859;Pesos;1;16/3/2022;4,56417E+15;E Commerce;19/3/2022;Kioskos;Tierra del Fuego;Catamarca;0;Femenino;572597;54
1293;BBVA;MasterCard;Signature Black;50022;Pesos;12;18/11/2022;4,19274E+15;MODO;21/11/2022;Agencias de Turismo;Chaco;Córdoba;0;Masculino;235969;39
1294;Comafi;MasterCard;Platinum;550621;Pesos;12;16/4/2022;5,56068E+15;QR;19/4/2022;Inmobiliarias;Jujuy;Santa Cruz;0;Masculino;548182;41
1295;Patagonia;MasterCard;Platinum;381168;Pesos;1;17/8/2022;5,40931E+15;Mercado Pago;19/8/2022;Estudios profesionales;Río Negro;San Luis;0;Femenino;443515;45
1296;Hipotecario;MasterCard;Nacional;261456;Pesos;1;8/6/2022;6,83148E+15;Presencial;14/6/2022;Estudios contables;Buenos Aires;Formosa;0;Masculino;386409;57
1297;Galicia;MasterCard;Internacional;755856;Pesos;3;5/4/2022;5,64866E+15;Venta Teléfonica;9/4/2022;Estudios jurídicos;Buenos Aires;Formosa;0;Masculino;866499;39
1298;Macro;MasterCard;Gold;259893;Dólares;1;30/8/2022;5,18902E+15;Débito Automático;1/9/2022;Empresas de servicios;Neuquén;Neuquén;1;Femenino;211604;48
1299;Santander;MasterCard;Platinum;89060;Pesos;3;29/7/2022;6,24912E+15;E Commerce;5/8/2022;Empresas de limpieza de edificios;Mendoza;CABA;0;Femenino;720681;43
1300;Credicoop;MasterCard;Signature Black;507836;Pesos;12;16/9/2022;5,28044E+15;MODO;21/9/2022;Empresas de fumigación / desinfección;Buenos Aires;La Pampa;0;Masculino;702007;35
1301;Supervielle;MasterCard;Platinum;409820;Pesos;6;14/7/2022;4,32212E+15;QR;17/7/2022;Empresas de limpieza de tanques;Salta;Misiones;0;Femenino;859489;55
1302;HSBC;MasterCard;Platinum;210727;Pesos;3;14/3/2022;4,43415E+15;Mercado Pago;21/3/2022;Empresas de mantenimiento y reparación de edificios;Santa Cruz;Catamarca;0;Masculino;647479;36
1303;Itaú;MasterCard;Nacional;161026;Pesos;6;27/7/2022;4,91949E+15;Presencial;28/7/2022;Empresas de construcción;Santiago del Estero;Chubut;0;Masculino;767537;47
1304;Columbia;MasterCard;Internacional;31730;Pesos;1;5/12/2022;4,28716E+15;Venta Teléfonica;11/12/2022;Venta de indumentaria y accesorios;San Juan;Buenos Aires;0;Masculino;538915;38
1305;BBVA;MasterCard;Gold;976946;Pesos;1;1/3/2022;4,33962E+15;Débito Automático;7/3/2022;Venta de calzado;Chaco;Chaco;0;Femenino;580725;41
1306;Comafi;MasterCard;Platinum;351667;Pesos;1;3/11/2022;6,839E+15;E Commerce;10/11/2022;Venta de artículos deportivos;Chubut;Neuquén;0;Femenino;313078;42
1307;Patagonia;MasterCard;Signature Black;882919;Pesos;12;16/1/2022;4,71712E+15;MODO;21/1/2022;Showrooms;Tierra del Fuego;Santiago del Estero;0;Femenino;454395;58
1308;Hipotecario;MasterCard;Platinum;550114;Pesos;3;12/7/2022;4,81584E+15;QR;19/7/2022;Ferreterías y Cerrajerías;Chubut;Santiago del Estero;0;Masculino;227795;43
1309;Galicia;MasterCard;Platinum;79388;Dólares;3;25/2/2022;5,29133E+15;Mercado Pago;28/2/2022;Venta de relojería y joyería;Mendoza;Chubut;1;Femenino;648406;35
1310;Macro;MasterCard;Nacional;430199;Pesos;12;17/9/2022;5,87805E+15;Presencial;24/9/2022;Venta de artículos de perfumería y tocador;La Rioja;Buenos Aires;0;Femenino;452134;46
1311;Santander;MasterCard;Internacional;513825;Pesos;1;22/10/2022;4,74829E+15;Venta Teléfonica;27/10/2022;Ópticas y casas de artículos de fotografía;Catamarca;Santa Cruz;0;Femenino;747434;39
1312;Credicoop;MasterCard;Gold;732348;Pesos;12;2/8/2022;4,47085E+15;Débito Automático;8/8/2022;Ventas y servicio técnico de Celulares e Informática;Tierra del Fuego;Entre Ríos;0;Femenino;573267;59
1313;Supervielle;MasterCard;Platinum;344558;Pesos;3;27/2/2022;6,47782E+15;E Commerce;5/3/2022;Local de venta de materialeles de construcción;Buenos Aires;Santiago del Estero;0;Masculino;588944;58
1314;HSBC;MasterCard;Signature Black;505260;Pesos;3;26/4/2022;4,77517E+15;MODO;2/5/2022;Pinturerías;Entre Ríos;Santiago del Estero;0;Femenino;553377;35
1315;Itaú;MasterCard;Platinum;945399;Pesos;1;20/7/2022;4,95221E+15;QR;23/7/2022;Local de venta de artículos para el hogar / Bazar;La Pampa;Misiones;0;Masculino;421883;59
1316;Columbia;MasterCard;Platinum;355403;Pesos;12;19/7/2022;5,9775E+15;Mercado Pago;26/7/2022;Regalerías;La Pampa;San Luis;0;Femenino;226911;58
1317;BBVA;MasterCard;Nacional;61480;Pesos;1;26/10/2022;5,25725E+15;Presencial;29/10/2022;Jugueterías;Catamarca;Chubut;0;Femenino;725053;39
1318;Comafi;MasterCard;Internacional;656950;Pesos;12;10/4/2022;5,1489E+15;Venta Teléfonica;13/4/2022;Librerías;Neuquén;Neuquén;0;Femenino;438105;51
1319;Patagonia;MasterCard;Gold;86288;Pesos;3;7/9/2022;4,48958E+15;Débito Automático;9/9/2022;Local de venta de artículos de decoración y objetos de arte;Santa Cruz;Jujuy;0;Masculino;235364;52
1320;Hipotecario;MasterCard;Platinum;509330;Dólares;12;14/2/2022;6,78607E+15;E Commerce;17/2/2022;Mueblerías;Buenos Aires;San Luis;1;Femenino;541698;42
1321;Galicia;MasterCard;Signature Black;896942;Pesos;1;19/3/2022;6,7922E+15;MODO;26/3/2022;Venta de equipamiento comercial y de servicios;Santiago del Estero;Buenos Aires;0;Masculino;836895;39
1322;Macro;MasterCard;Platinum;903230;Pesos;6;16/9/2022;5,96493E+15;QR;18/9/2022;Local de venta de electrodomésticos;Santiago del Estero;Río Negro;0;Femenino;523147;36
1323;Santander;MasterCard;Platinum;772330;Pesos;12;19/9/2022;4,30013E+15;Mercado Pago;24/9/2022;Otros rubros;Córdoba;Mendoza;0;Femenino;144005;45
1324;Credicoop;MasterCard;Nacional;949372;Pesos;1;30/6/2022;5,95081E+15;Presencial;3/7/2022;Peluquerías y barberías;Santiago del Estero;Chubut;0;Masculino;119842;45
1325;Supervielle;MasterCard;Internacional;360840;Pesos;12;4/12/2022;6,59342E+15;Venta Teléfonica;9/12/2022;Talleres mecánicos;San Juan;Jujuy;0;Masculino;673785;53
1326;HSBC;MasterCard;Gold;897156;Pesos;1;24/10/2022;4,88271E+15;Débito Automático;25/10/2022;Local de venta de repuestos para automotores;Santa Cruz;La Rioja;0;Femenino;839877;58
1327;Itaú;MasterCard;Platinum;688773;Pesos;1;11/11/2022;6,91537E+15;E Commerce;12/11/2022;Talleres textiles;Corrientes;Mendoza;0;Masculino;531025;56
1328;Columbia;MasterCard;Signature Black;34167;Pesos;3;10/5/2022;5,7545E+15;MODO;11/5/2022;Servicio técnico de celulares;San Luis;Mendoza;0;Masculino;238593;50
1329;BBVA;MasterCard;Platinum;948052;Pesos;1;22/12/2022;5,56129E+15;QR;24/12/2022;Servicio técnico de artículos del hogar;La Pampa;Río Negro;0;Femenino;328624;56
1330;Comafi;MasterCard;Platinum;659007;Pesos;3;18/9/2022;6,27498E+15;Mercado Pago;21/9/2022;Bicicleterías;Entre Ríos;Tierra del Fuego;0;Femenino;796469;49
1331;Patagonia;MasterCard;Nacional;322495;Dólares;3;2/8/2022;5,05237E+15;Presencial;9/8/2022;Local de perforación y tatuajes;Neuquén;San Juan;1;Femenino;243334;50
1332;Hipotecario;MasterCard;Internacional;903073;Pesos;3;8/12/2022;4,9297E+15;Venta Teléfonica;13/12/2022;Salones de estética;Tierra del Fuego;Chaco;0;Masculino;742784;41
1333;Galicia;MasterCard;Gold;375190;Pesos;12;14/6/2022;6,62736E+15;Débito Automático;21/6/2022;Consultorios y Centros médicos;Buenos Aires;Entre Ríos;0;Femenino;266039;43
1334;Macro;MasterCard;Platinum;41911;Pesos;1;4/6/2022;4,57593E+15;E Commerce;9/6/2022;Gimnasios / Centros de entrenamiento;Santa Fe;Río Negro;0;Masculino;306858;51
1335;Santander;MasterCard;Signature Black;59499;Pesos;12;24/12/2022;5,36439E+15;MODO;26/12/2022;Bares;La Pampa;Jujuy;0;Masculino;360924;54
1336;Credicoop;MasterCard;Platinum;622400;Pesos;12;27/4/2022;5,14051E+15;QR;28/4/2022;Cervecerías artesanales;Córdoba;Formosa;0;Femenino;341383;52
1337;Supervielle;MasterCard;Platinum;807429;Pesos;1;16/8/2022;6,70069E+15;Mercado Pago;18/8/2022;Casas de comidas;Salta;Catamarca;0;Femenino;363065;43
1338;HSBC;MasterCard;Nacional;437035;Pesos;3;16/12/2022;6,26162E+15;Presencial;23/12/2022;Rotiserías;Córdoba;San Juan;0;Masculino;890194;43
1339;Itaú;MasterCard;Internacional;621808;Pesos;12;27/2/2022;5,08989E+15;Venta Teléfonica;6/3/2022;Casas de comida por peso;Santa Fe;La Rioja;0;Femenino;879014;48
1340;Columbia;MasterCard;Gold;966808;Pesos;1;12/6/2022;5,15711E+15;Débito Automático;17/6/2022;Cafeterías;San Luis;Entre Ríos;0;Masculino;478651;41
1341;BBVA;MasterCard;Platinum;290142;Pesos;12;24/6/2022;4,64604E+15;E Commerce;27/6/2022;Restaurantes;Formosa;Chubut;0;Femenino;112764;41
1342;Comafi;MasterCard;Signature Black;855706;Dólares;1;6/12/2022;4,12658E+15;MODO;8/12/2022;Hamburgueserías;La Rioja;La Rioja;1;Femenino;199866;50
1343;Patagonia;MasterCard;Platinum;585923;Pesos;3;27/2/2022;5,20086E+15;QR;3/3/2022;Pizzerías;Río Negro;San Luis;0;Masculino;868616;39
1344;Hipotecario;MasterCard;Platinum;391193;Pesos;3;30/8/2022;5,31981E+15;Mercado Pago;6/9/2022;Casas de empanadas;Buenos Aires;San Luis;0;Masculino;614239;59
1345;Galicia;MasterCard;Nacional;186480;Pesos;1;19/7/2022;5,35774E+15;Presencial;20/7/2022;Almacenes o Fiambrerías;Santa Fe;Santiago del Estero;0;Masculino;884407;53
1346;Macro;MasterCard;Internacional;884515;Pesos;1;12/6/2022;6,18445E+15;Venta Teléfonica;15/6/2022;Dietéticas o Tiendas naturistas;La Pampa;Mendoza;0;Masculino;105400;58
1347;Santander;MasterCard;Gold;115858;Pesos;3;8/1/2022;4,34277E+15;Débito Automático;13/1/2022;Verdulerías y Fruterías;Tierra del Fuego;Formosa;0;Masculino;457211;44
1348;Credicoop;MasterCard;Platinum;814860;Pesos;3;28/2/2022;4,13259E+15;E Commerce;1/3/2022;Carnicerías;La Rioja;Misiones;0;Femenino;330670;46
1349;Supervielle;MasterCard;Signature Black;737470;Pesos;12;27/5/2022;4,36753E+15;MODO;28/5/2022;Granjas o Pollerías;Misiones;Chubut;0;Femenino;329552;47
1350;HSBC;MasterCard;Platinum;1827;Pesos;1;23/1/2022;4,3974E+15;QR;25/1/2022;Kioskos;Buenos Aires;Formosa;0;Masculino;145946;55
1351;Itaú;MasterCard;Platinum;763691;Pesos;12;7/12/2022;6,732E+15;Mercado Pago;12/12/2022;Agencias de Turismo;La Pampa;Misiones;0;Femenino;630591;46
1352;Columbia;MasterCard;Nacional;276829;Pesos;3;13/7/2022;4,61426E+15;Presencial;17/7/2022;Inmobiliarias;Formosa;Santiago del Estero;0;Masculino;759014;56
1353;BBVA;MasterCard;Internacional;961829;Dólares;1;18/9/2022;4,742E+15;Venta Teléfonica;23/9/2022;Estudios profesionales;Chubut;Río Negro;1;Masculino;271873;44
1354;Comafi;MasterCard;Gold;92372;Pesos;1;18/10/2022;4,73989E+15;Débito Automático;25/10/2022;Estudios contables;CABA;Jujuy;0;Masculino;551093;56
1355;Patagonia;MasterCard;Platinum;897065;Pesos;3;26/7/2022;4,42735E+15;E Commerce;30/7/2022;Estudios jurídicos;Corrientes;Catamarca;0;Masculino;878883;48
1356;Hipotecario;MasterCard;Signature Black;936485;Pesos;3;31/8/2022;5,55643E+15;MODO;2/9/2022;Empresas de servicios;Jujuy;La Rioja;0;Femenino;525630;46
1357;Galicia;MasterCard;Platinum;628747;Pesos;1;1/5/2022;4,14953E+15;QR;5/5/2022;Empresas de limpieza de edificios;Corrientes;La Rioja;0;Masculino;800873;46
1358;Macro;MasterCard;Platinum;885416;Pesos;12;14/10/2022;4,63582E+15;Mercado Pago;16/10/2022;Empresas de fumigación / desinfección;Corrientes;Corrientes;0;Femenino;349165;52
1359;Santander;MasterCard;Nacional;491758;Pesos;12;25/8/2022;6,21602E+15;Presencial;30/8/2022;Empresas de limpieza de tanques;Santiago del Estero;Córdoba;0;Masculino;131122;45
1360;Credicoop;MasterCard;Internacional;770901;Pesos;1;1/3/2022;4,61472E+15;Venta Teléfonica;2/3/2022;Empresas de mantenimiento y reparación de edificios;Misiones;Río Negro;0;Femenino;378053;45
1361;Supervielle;MasterCard;Gold;661074;Pesos;1;18/12/2022;4,94659E+15;Débito Automático;21/12/2022;Empresas de construcción;La Pampa;Santa Fe;0;Femenino;310572;45
1362;HSBC;MasterCard;Platinum;476669;Pesos;1;10/2/2022;6,45089E+15;E Commerce;17/2/2022;Venta de indumentaria y accesorios;Santa Cruz;Buenos Aires;0;Masculino;366148;50
1363;Itaú;MasterCard;Signature Black;845872;Pesos;12;8/6/2022;6,85645E+15;MODO;15/6/2022;Venta de calzado;Misiones;Jujuy;0;Femenino;862602;38
1364;Columbia;MasterCard;Platinum;976358;Dólares;1;1/12/2022;6,39884E+15;QR;7/12/2022;Venta de artículos deportivos;San Juan;Santiago del Estero;1;Femenino;195262;35
1365;BBVA;MasterCard;Platinum;982730;Pesos;12;9/9/2022;5,03639E+15;Mercado Pago;16/9/2022;Showrooms;Formosa;Santiago del Estero;0;Masculino;189998;49
1366;Comafi;MasterCard;Nacional;362713;Pesos;3;17/5/2022;5,62142E+15;Presencial;23/5/2022;Ferreterías y Cerrajerías;Buenos Aires;Chubut;0;Masculino;784890;38
1367;Patagonia;MasterCard;Internacional;315978;Pesos;1;14/2/2022;5,71904E+15;Venta Teléfonica;19/2/2022;Venta de relojería y joyería;Córdoba;Córdoba;0;Femenino;458131;43
1368;Hipotecario;MasterCard;Gold;919613;Pesos;1;26/5/2022;4,7167E+15;Débito Automático;30/5/2022;Venta de artículos de perfumería y tocador;Córdoba;Neuquén;0;Masculino;422860;37
1369;Galicia;MasterCard;Platinum;121069;Pesos;6;3/3/2022;6,15981E+15;E Commerce;5/3/2022;Ópticas y casas de artículos de fotografía;Catamarca;La Pampa;0;Femenino;153069;39
1370;Macro;MasterCard;Signature Black;877569;Pesos;6;20/1/2022;6,31039E+15;MODO;26/1/2022;Ventas y servicio técnico de Celulares e Informática;Catamarca;Córdoba;0;Masculino;260110;45
1371;Santander;MasterCard;Platinum;604155;Pesos;1;24/1/2022;4,1203E+15;QR;29/1/2022;Local de venta de materialeles de construcción;Jujuy;Jujuy;0;Masculino;618170;37
1372;Credicoop;MasterCard;Platinum;75252;Pesos;1;27/1/2022;4,80634E+15;Mercado Pago;1/2/2022;Pinturerías;Entre Ríos;Formosa;0;Masculino;441658;42
1373;Supervielle;MasterCard;Nacional;187190;Pesos;1;3/8/2022;4,77278E+15;Presencial;8/8/2022;Local de venta de artículos para el hogar / Bazar;San Luis;San Juan;0;Masculino;854124;48
1374;HSBC;MasterCard;Internacional;301833;Pesos;1;31/5/2022;4,28952E+15;Venta Teléfonica;3/6/2022;Regalerías;Santa Fe;Chaco;0;Femenino;559276;46
1375;Itaú;MasterCard;Gold;810250;Dólares;1;30/12/2022;5,32637E+15;Débito Automático;1/1/2023;Jugueterías;Tierra del Fuego;La Rioja;1;Masculino;361461;52
1376;Columbia;MasterCard;Platinum;987911;Pesos;1;12/5/2022;5,16466E+15;E Commerce;13/5/2022;Librerías;Mendoza;Córdoba;0;Masculino;345033;55
1377;BBVA;MasterCard;Signature Black;955755;Pesos;3;11/5/2022;4,28217E+15;MODO;16/5/2022;Local de venta de artículos de decoración y objetos de arte;La Rioja;Córdoba;0;Masculino;533237;48
1378;Comafi;MasterCard;Platinum;746667;Pesos;6;23/9/2022;6,75485E+15;QR;26/9/2022;Mueblerías;Salta;Corrientes;0;Masculino;87574;41
1379;Patagonia;MasterCard;Platinum;606584;Pesos;12;17/8/2022;5,6431E+15;Mercado Pago;20/8/2022;Venta de equipamiento comercial y de servicios;Chubut;Santa Cruz;0;Masculino;825353;38
1380;Hipotecario;MasterCard;Nacional;324995;Pesos;6;6/5/2022;6,95184E+15;Presencial;10/5/2022;Local de venta de electrodomésticos;San Luis;Mendoza;0;Masculino;727121;42
1381;Galicia;MasterCard;Internacional;180736;Pesos;1;11/7/2022;4,25142E+15;Venta Teléfonica;15/7/2022;Otros rubros;La Pampa;Misiones;0;Femenino;383716;36
1382;Macro;MasterCard;Gold;767077;Pesos;1;26/11/2022;5,23033E+15;Débito Automático;30/11/2022;Peluquerías y barberías;Formosa;Corrientes;0;Femenino;507310;39
1383;Santander;MasterCard;Platinum;202989;Pesos;1;5/8/2022;5,66548E+15;E Commerce;7/8/2022;Talleres mecánicos;Buenos Aires;Salta;0;Femenino;189922;38
1384;Credicoop;MasterCard;Signature Black;347067;Pesos;1;18/11/2022;4,96441E+15;MODO;24/11/2022;Local de venta de repuestos para automotores;Río Negro;Chubut;0;Masculino;77158;36
1385;Supervielle;MasterCard;Platinum;617176;Pesos;1;4/1/2022;4,37034E+15;QR;8/1/2022;Talleres textiles;Santa Cruz;Río Negro;0;Femenino;445151;50
1386;HSBC;MasterCard;Platinum;363514;Dólares;3;21/3/2022;4,35966E+15;Mercado Pago;23/3/2022;Servicio técnico de celulares;Santa Cruz;Santiago del Estero;1;Masculino;896165;59
1387;Itaú;MasterCard;Nacional;342789;Pesos;3;22/3/2022;4,19951E+15;Presencial;27/3/2022;Servicio técnico de artículos del hogar;Santa Cruz;Salta;0;Femenino;166039;58
1388;Columbia;MasterCard;Internacional;215971;Pesos;1;12/4/2022;5,82792E+15;Venta Teléfonica;16/4/2022;Bicicleterías;Córdoba;CABA;0;Masculino;838173;46
1389;BBVA;MasterCard;Gold;626114;Pesos;1;4/7/2022;5,90019E+15;Débito Automático;5/7/2022;Local de perforación y tatuajes;San Juan;Santa Fe;0;Masculino;390969;50
1390;Comafi;MasterCard;Platinum;782004;Pesos;6;30/1/2022;6,57161E+15;E Commerce;31/1/2022;Salones de estética;La Pampa;Jujuy;0;Femenino;332720;35
1391;Patagonia;MasterCard;Signature Black;540498;Pesos;1;20/8/2022;6,65713E+15;MODO;27/8/2022;Consultorios y Centros médicos;La Rioja;Buenos Aires;0;Femenino;717188;42
1392;Hipotecario;MasterCard;Platinum;8742;Pesos;1;30/5/2022;4,29463E+15;QR;31/5/2022;Gimnasios / Centros de entrenamiento;Neuquén;Entre Ríos;0;Femenino;687583;48
1393;Galicia;MasterCard;Platinum;343833;Pesos;3;1/8/2022;5,24877E+15;Mercado Pago;5/8/2022;Bares;Salta;Chubut;0;Femenino;696843;42
1394;Macro;MasterCard;Nacional;878910;Pesos;6;6/7/2022;4,91951E+15;Presencial;8/7/2022;Cervecerías artesanales;San Juan;Salta;0;Femenino;427702;41
1395;Santander;MasterCard;Internacional;65533;Pesos;3;8/7/2022;6,80057E+15;Venta Teléfonica;10/7/2022;Casas de comidas;Córdoba;Catamarca;0;Masculino;873086;45
1396;Credicoop;MasterCard;Gold;929868;Pesos;1;3/6/2022;5,71814E+15;Débito Automático;8/6/2022;Rotiserías;Formosa;Catamarca;0;Femenino;449845;50
1397;Supervielle;MasterCard;Platinum;827050;Dólares;1;4/11/2022;6,70724E+15;E Commerce;9/11/2022;Casas de comida por peso;Jujuy;Salta;1;Masculino;829579;45
1398;HSBC;MasterCard;Signature Black;786604;Pesos;3;1/10/2022;6,10451E+15;MODO;5/10/2022;Cafeterías;San Luis;CABA;0;Masculino;754035;51
1399;Itaú;MasterCard;Platinum;273627;Pesos;1;13/12/2022;5,29565E+15;QR;14/12/2022;Restaurantes;La Rioja;Catamarca;0;Femenino;487186;38
1400;Columbia;MasterCard;Platinum;652970;Pesos;1;13/5/2022;5,51404E+15;Mercado Pago;18/5/2022;Hamburgueserías;Chubut;Santa Cruz;0;Masculino;688863;45
1401;BBVA;MasterCard;Nacional;574682;Pesos;1;26/9/2022;4,30488E+15;Presencial;30/9/2022;Pizzerías;Formosa;Santa Fe;0;Femenino;416609;66
